기준연도,학교종류,설립구분,지역,상태,학교,단과대학,학과,입학정원,수업료,등록금,관련학과
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,경찰안전법,22,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,고고문화인류학과,50,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,공공인재학부,35,"3,464,814.8","3,464,814.8",
2025,대학교,국립,전남,기존,국립목포대학교,경영대학,관광경영학과,48,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,관광학과,40,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사범대학,교육학과,60,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,국어국문 ・ 문예창작학부,35,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,국어국문학,18,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,국어국문학과,39,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,미래라이프대학,국제차문화학과,10,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,글로벌커뮤니케이션학부,48,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,글로벌학부,2,"3,690,376.5","3,690,376.5",
2025,대학교,국립,전남,기존,국립목포대학교,단과대구분없음,글로벌학부,20,"3,456,115.7","3,456,115.7",
2025,대학교,국립,전남,기존,국립목포대학교,경영대학,금융보험학,45,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,경영대학,금융보험학과,48,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,기계・조선・첨단재료자율전공학부,30,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,기계공학,21,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,기계공학과,57,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,기계조선해양공학부,55,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,자연과학대학,기초과학부,28,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,뉴아트영상 애니메이션,18,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,도시・지적・복지학부,16,"3,821,461","3,821,461",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,도시계획및조경학부,38,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,도시계획및지역개발학,22,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,도시및지역개발학과,48,"4,166,000","4,166,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,동아시아문화,18,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,미래라이프대학,레저스포츠지도학과,20,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,경영대학,무역학,21,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,경영대학,무역학과,40,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,문예창작,17,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,문화유산,26,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,문화콘텐츠학,25,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,문화콘텐츠학과,40,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,미래사회공학부,27,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,미술학과,61,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,반도체공학과,68,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,자연과학대학,반도체응용물리학과,37,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,법・경찰학부,45,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,법학,23,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,법학과,64,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,사학과,40,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,사회과학부,16,"3,814,883","3,814,883",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,사회복지학과,107,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,산림자원,20,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,미래라이프대학,상담심리치료학과,16,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,자연과학대학,생명과학과,48,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,수산생명의학과,40,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,사범대학,수학교육과,76,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,미래라이프대학,스마트에너지학과,14,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,미래라이프대학,스마트조선시스템학과,14,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,시각디자인,17,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,자연과학대학,식의약・원예・해양자원학부,35,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,자연과학대학,식의약자원개발학과,41,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,식품・제약공학부,45,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,식품공학,23,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,식품공학과,46,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,식품영양학과,113,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,아동・식품・패션학부,32,"3,737,665.5","3,737,665.5",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,아동학과,98,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,아트앤디자인학부,35,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,약학대학,약학과(6년제),124,"5,640,000","5,640,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,에너지ICT공학부,26,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,에너지화학공학과,40,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,역사콘텐츠,25,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사범대학,영어교육과,60,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,영어영문학,19,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,영어영문학과,37,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,원예,20,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,자연과학대학,원예과학과,43,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,원예산림학부,40,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,사범대학,윤리교육과,44,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,융합소프트웨어,30,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,융합소프트웨어학과,39,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,음악공연기획과,32,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,음악학과,61,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,인공지능공학과,40,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,인문콘텐츠학부,75,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,인문학부,40,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,일어일문학,18,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,일어일문학과,38,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,자율전공인문학부,37,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,단과대구분없음,자율전공학부,107,"3,950,277.6","3,950,277.6",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,전기・전자・통신자율전공학부,24,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,전기공학과,128,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,전기및제어공학과,101,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,경영대학,전자상거래학과,45,"3,938,000","3,938,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,정보보호,30,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,정보보호학과,51,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,정보전자공학과,48,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,정보통신공학과,45,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,정치언론학,26,"3,938,000","3,938,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,정치언론홍보학과,38,"3,938,000","3,938,000",
2025,대학교,국립,전남,기존,국립목포대학교,생명・의과학대학,제약공학,22,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,조경학,22,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,조경학과,40,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학,21,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학과,60,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,인문대학,중국언어와문화학과,39,"3,315,000","3,315,000",
2025,대학교,국립,전남,기존,국립목포대학교,사회과학대학,지적학과,131,"3,938,000","3,938,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,첨단재료공학과,41,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,체육학과,162,"3,956,000","3,956,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,친환경에너지,21,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터・정보보호학부,32,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터공학,30,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터공학과,54,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터학부,90,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,토목공학,27,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,공과대학,토목공학과,44,"4,236,000","4,236,000",
2025,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,패션의류학과,105,"3,956,000","3,956,000",
